5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,-1.590794369413957021e+00,1.569515887438209800e+00,-2.463509819046261207e-02,3.060780465602874756e-01,1.493380188941955566e+00,5.225837230682373047e-04,-1.590794531700105985e+00,1.569514874190869991e+00,-2.463490400329715335e-02,4.732193946838378906e-01
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,-1.590794369413957021e+00,1.569515887438209800e+00,-2.463509819046261207e-02,3.061758448191418958e-01,1.493456046694778383e+00,5.144809656888499512e-04,-1.590781313629414662e+00,1.569544194652883196e+00,-2.470843172206728736e-02,4.498012598218383840e-01
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,-1.590794369413957021e+00,1.569515887438209800e+00,-2.463509819046261207e-02,3.062736430779963714e-01,1.493531904447600978e+00,5.063782083094625977e-04,-1.590768095558723561e+00,1.569573515114896400e+00,-2.478195944083742136e-02,4.263831249598388773e-01
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,-1.590794369413957021e+00,1.569515887438209800e+00,-2.463509819046261207e-02,3.063714413368507916e-01,1.493607762200423794e+00,4.982754509300752442e-04,-1.590754877488032237e+00,1.569602835576909605e+00,-2.485548715960755536e-02,4.029649900978393706e-01
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,-1.590794369413957021e+00,1.569515887438209800e+00,-2.463509819046261207e-02,3.064692395957052673e-01,1.493683619953246611e+00,4.901726935506878907e-04,-1.590741659417341136e+00,1.569632156038922810e+00,-2.492901487837768937e-02,3.795468552358398640e-01
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,-1.590794369413957021e+00,1.569515887438209800e+00,-2.463509819046261207e-02,3.065670378545596875e-01,1.493759477706069205e+00,4.820699361713004830e-04,-1.590728441346649813e+00,1.569661476500936015e+00,-2.500254259714781990e-02,3.561287203738403573e-01
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,-1.590794369413957021e+00,1.569515887438209800e+00,-2.463509819046261207e-02,3.066648361134141076e-01,1.493835335458892022e+00,4.739671787919130753e-04,-1.590715223275958712e+00,1.569690796962949220e+00,-2.507607031591795391e-02,3.327105855118408506e-01
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,-1.590794369413957021e+00,1.569515887438209800e+00,-2.463509819046261207e-02,3.067626343722685833e-01,1.493911193211714838e+00,4.658644214125257218e-04,-1.590702005205267389e+00,1.569720117424962424e+00,-2.514959803468808791e-02,3.092924506498413439e-01
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,-1.590794369413957021e+00,1.569515887438209800e+00,-2.463509819046261207e-02,3.068604326311230035e-01,1.493987050964537433e+00,4.577616640331383683e-04,-1.590688787134576287e+00,1.569749437886975629e+00,-2.522312575345822191e-02,2.858743157878418373e-01
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,-1.590794369413957021e+00,1.569515887438209800e+00,-2.463509819046261207e-02,3.069582308899774237e-01,1.494062908717360250e+00,4.496589066537510148e-04,-1.590675569063884964e+00,1.569778758348988834e+00,-2.529665347222835592e-02,2.624561809258423306e-01
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,-1.590794369413957021e+00,1.569515887438209800e+00,-2.463509819046261207e-02,3.070560291488318994e-01,1.494138766470182844e+00,4.415561492743636071e-04,-1.590662350993193863e+00,1.569808078811002039e+00,-2.537018119099848992e-02,2.390380460638428239e-01
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,-1.590794369413957021e+00,1.569515887438209800e+00,-2.463509819046261207e-02,3.071538274076863195e-01,1.494214624223005661e+00,4.334533918949762536e-04,-1.590649132922502540e+00,1.569837399273015244e+00,-2.544370890976862393e-02,2.156199112018433173e-01
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,-1.590794369413957021e+00,1.569515887438209800e+00,-2.463509819046261207e-02,3.072516256665407952e-01,1.494290481975828477e+00,4.253506345155889001e-04,-1.590635914851811217e+00,1.569866719735028449e+00,-2.551723662853875793e-02,1.922017763398438106e-01
