3.068905665929411719e-01,-2.367970455321623735e-16,5.902820523028392552e-01,3.141592653589792672e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,8.499999999999999778e-01,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.068905665929411719e-01,-2.367970455321623735e-16,5.902820523028392552e-01,3.141592653589792672e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,8.499999999999999778e-01,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.003175258636474609e-01
3.068905665929411719e-01,-2.367970455321623735e-16,5.902820523028392552e-01,3.141592653589792672e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,8.499999999999999778e-01,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.686262130737304688e-03
3.068905665929411719e-01,-2.367970455321623735e-16,5.902820523028392552e-01,3.141592653589792672e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,8.499999999999999778e-01,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.376556396484375000e-03
3.068905665929411719e-01,-2.367970455321623735e-16,5.902820523028392552e-01,3.141592653589792672e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,8.499999999999999778e-01,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.329349517822265625e-03
3.068905665929411719e-01,-2.367970455321623735e-16,5.902820523028392552e-01,3.141592653589792672e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,8.499999999999999778e-01,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.467870712280273438e-03
3.068905665929411719e-01,-2.367970455321623735e-16,5.902820523028392552e-01,3.141592653589792672e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,8.499999999999999778e-01,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.322196960449218750e-03
3.068905665929411719e-01,-2.367970455321623735e-16,5.902820523028392552e-01,3.141592653589792672e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,8.499999999999999778e-01,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.389669418334960938e-03
3.068905665929411719e-01,-2.367970455321623735e-16,5.902820523028392552e-01,3.141592653589792672e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,8.499999999999999778e-01,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.156496047973632812e-03
3.068905665929411719e-01,-2.367970455321623735e-16,5.902820523028392552e-01,3.141592653589792672e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,8.499999999999999778e-01,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.141237258911132812e-03
3.068905665929411719e-01,-2.367970455321623735e-16,5.902820523028392552e-01,3.141592653589792672e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,8.499999999999999778e-01,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.272129058837890625e-03
